customer_id,name,months_as_customer,age,country,street_addrees,city,state,state_code,insured_zip,email_address,phone_number,insured_sex,national_id,creditcard_number,creditcard_type,creditcard_exp,creditcard_cvv,insured_education_level,insured_hobbies,insured_relationship,insured_occupation,marital_status,customer_lifetime_value,no_of_policies,no_of_closed_complaints,no_of_communications,no_of_complaints,no_of_open_complaints
HSO79P1,Melvin Blassingame,253,44,US,1745 South Easton Road,Doylestown,Pennsylvania,PA,476456,gkivlinke@symantec.com,512-815-0626,FEMALE,790-02-1936,6.01E+15,Discover,23-Dec,758,High School,golf,own-child,farming-fishing,Married,5519.078475,9,0,5,9,0
PJ1EW75,Dennis Mclendon,233,39,US,17539 Vierra Canyon,Anderson,California,CA,446788,vcarmodyit@sfgate.com,336-903-9635,MALE,677-87-3788,3.00E+13,Diners Club,20-Dec,4355,JD,reading,unmarried,craft-repair,Single,20878.41013,2,0,4,0,0
IYFZ1MM,Nathan Jury,274,44,US,22555 Mission Blvd,Hayward,California,CA,477382,vcarmodyit@sfgate.com,520-774-2490,FEMALE,437-82-5477,3.09E+15,JCB,22-Dec,8397,JD,reading,husband,tech-support,Single,20878.41013,2,0,4,0,0
VV2T0O1,Judith Nelson,297,48,US,12262 Inwood Road,Dallas,Texas,TX,600275,vcarmodyit@sfgate.com,952-267-0314,MALE,704-62-9772,4.11E+15,VISA,18-Aug,8208,Masters,camping,wife,protective-serv,Single,20878.41013,2,0,4,0,0
4WOGL6Q,April Ceballos,273,47,US,1763 W. Howard St.,Chicago,Illinois,IL,461958,dpescuddo@jigsy.com,269-953-8249,FEMALE,358-99-9463,6.01E+15,Discover,22-Aug,6486,Associate,video-games,own-child,prof-specialty,Single,2776.772734,1,0,6,6,0
FG9ONN8,Robert White,147,37,US,13 Alpine Dr,Batesville,Indiana,IN,472720,dpescuddo@jigsy.com,915-839-7410,FEMALE,348-02-6858,4.11E+15,VISA,20-Sep,6730,Masters,chess,own-child,armed-forces,Single,2776.772734,1,0,6,6,0
8Q78BKI,Gil Wood,285,42,US,201 3rd St.,San Francisco,California,CA,442395,dpescuddo@jigsy.com,203-813-8815,MALE,336-88-6111,3.70E+14,American Express,20-Dec,8075,Associate,golf,not-in-family,priv-house-serv,Single,2776.772734,1,0,6,6,0
1Q7SI96,Donna Whittington,289,43,US,2270 Kalakaua Avenue #1800,Honolulu,Hawaii,HI,455340,pchansonnebb@google.cn,775-415-8400,FEMALE,706-53-6306,6.01E+15,Discover,20-Aug,9956,Associate,base-jumping,not-in-family,sales,Single,5170.358435,1,0,6,7,2
3QJW84L,Josephine Black,427,60,US,2 Massillon Marketplace Drive SW,Massillon,Ohio,OH,613247,pchansonnebb@google.cn,434-553-8337,MALE,644-60-8224,4.11E+15,VISA,23-May,4952,MD,board-games,own-child,craft-repair,Single,5170.358435,1,0,6,7,2
ILFZO9K,Linda Graves,380,53,US,15449 New Hampshire Ave.,Silver Spring,Maryland,MD,454985,pchansonnebb@google.cn,916-729-4542,MALE,219-23-3058,4.11E+15,VISA,21-Jun,9228,Associate,bungie-jumping,wife,priv-house-serv,Single,5170.358435,1,0,6,7,2
8GYAXV0,Elizabeth Landry,13,21,US,1200 West Main St.,Peoria,Illinois,IL,468813,cparselldg@wikimedia.org,801-392-2357,MALE,189-46-4613,4.11E+15,VISA,19-Aug,4428,Associate,golf,not-in-family,prof-specialty,Married,13104.30284,2,1,2,0,0
2YF4KR4,Claire Bentley,282,43,US,130 E. Seneca Street,Ithaca,New York,NY,452747,cparselldg@wikimedia.org,361-917-8620,MALE,608-38-9824,3.70E+14,American Express,18-Nov,7849,MD,video-games,not-in-family,farming-fishing,Married,13104.30284,2,1,2,0,0
HP4HHSY,Helen Ellison,312,47,US,1201 Market Street,Philadelphia,Pennsylvania,PA,615611,cparselldg@wikimedia.org,404-678-5484,FEMALE,671-56-9791,3.00E+13,Diners Club,20-Jul,8902,MD,polo,wife,exec-managerial,Married,13104.30284,2,1,2,0,0
L7WNL72,Sandra Waters,266,46,US,10945 State Bridge Rd,Alpharetta,Georgia,GA,451400,rfeilden6m@livejournal.com,951-952-1733,MALE,166-93-7775,3.00E+13,Diners Club,18-Apr,6551,Associate,chess,husband,handlers-cleaners,Single,5107.624201,9,2,4,5,0
I1IKI71,Timothy Ogorman,30,36,US,10716 Firestone Blvd,Norwalk,California,CA,464874,rfeilden6m@livejournal.com,570-421-2786,FEMALE,297-89-6867,3.09E+15,JCB,18-Aug,3940,College,golf,wife,machine-op-inspct,Single,5107.624201,9,2,4,5,0
NADYF4S,Carol Busse,198,36,US,1340 Fairview Boulevard,Delran,New Jersey,NJ,452496,rfeilden6m@livejournal.com,803-408-5317,MALE,785-57-7429,6.01E+15,Discover,20-Mar,5615,High School,kayaking,own-child,armed-forces,Single,5107.624201,9,2,4,5,0
AWP131M,Clayton Vario,290,45,US,14891 Preston Rd.,Dallas,Texas,TX,430714,tsarll4@irs.gov,305-911-4985,MALE,570-14-6348,3.09E+15,JCB,23-Aug,208,Associate,reading,own-child,tech-support,Single,4476.81416,3,0,8,9,0
3D0S3YX,Marjorie Aaron,260,46,US,1749 Main St,Longmont,Colorado,CO,472634,tsarll4@irs.gov,314-116-9306,MALE,485-89-9286,3.70E+14,American Express,22-Sep,8815,MD,reading,husband,priv-house-serv,Single,4476.81416,3,0,8,9,0
C71BAHF,Donna Bunch,233,43,US,16500 N.E. 74th,Redmond,Washington,WA,608371,dblouetha@fastcompany.com,832-812-6994,FEMALE,439-08-4864,3.09E+15,JCB,18-Apr,4126,College,dancing,other-relative,tech-support,Married,7288.884849,3,0,4,6,0
4YPNY7O,Tammy Wilson,130,30,US,218 Como Avenue SE,Minneapolis,Minnesota,MN,468168,dblouetha@fastcompany.com,214-984-6866,MALE,367-20-2498,3.70E+14,American Express,21-May,2062,PhD,bungie-jumping,own-child,exec-managerial,Married,7288.884849,3,0,4,6,0
IPL79ZP,Donald Allen,230,42,US,21001 N Tatum Blvd,Phoenix,Arizona,AZ,464107,dblouetha@fastcompany.com,304-750-4710,FEMALE,269-67-8880,4.11E+15,VISA,20-Dec,5613,MD,golf,own-child,adm-clerical,Married,7288.884849,3,0,4,6,0
PW6DYR2,Grace Babel,212,40,US,16850 Jog Rd,Delray Beach,Florida,FL,466959,klondonae@kickstarter.com,513-694-1411,FEMALE,591-08-5579,3.00E+13,Diners Club,18-May,8917,Masters,golf,husband,other-service,Married,2776.748342,1,0,3,9,0
R05Q0FM,Yong Johnson,299,44,US,19555 Detroit Road,Rocky River,Ohio,OH,443522,klondonae@kickstarter.com,212-277-9826,FEMALE,232-03-3866,4.11E+15,VISA,19-Nov,3703,College,bungie-jumping,other-relative,other-service,Married,2776.748342,1,0,3,9,0
PV0R97Z,Frederick Pulsifer,91,26,US,2020 Market St.,San Francisco,California,CA,441726,klondonae@kickstarter.com,910-518-4100,FEMALE,423-33-0174,3.00E+13,Diners Club,20-Dec,9395,Associate,video-games,other-relative,armed-forces,Married,2776.748342,1,0,3,9,0
JY04J3X,Frieda Adams,398,53,US,1304 West University Avenue,Gainesville,Florida,FL,473412,egladdolphqj@sciencedirect.com,305-144-1441,FEMALE,517-13-7814,3.70E+14,American Express,19-Jul,214,Associate,base-jumping,unmarried,priv-house-serv,Married,4759.664624,3,0,6,5,3
SPKE42H,Cassandra Mendez,218,43,US,202 W. McMillen,Cincinnati,Ohio,OH,466201,egladdolphqj@sciencedirect.com,202-842-0760,FEMALE,876-60-5684,5.50E+15,Master Card,19-May,8353,Associate,polo,other-relative,priv-house-serv,Married,4759.664624,3,0,6,5,3
BO779X1,Heather Smith,152,33,US,1535 Broadway,New York,New York,NY,469621,egladdolphqj@sciencedirect.com,850-531-1502,FEMALE,826-65-6808,6.01E+15,Discover,23-Apr,1703,JD,exercise,husband,armed-forces,Married,4759.664624,3,0,6,5,3
TGDZT30,Vivian Tower,212,39,US,138-11 20th Avenue,Whitestone,New York,NY,466676,eclaramn@xinhuanet.com,941-934-9017,FEMALE,599-35-8708,3.70E+14,American Express,22-Sep,464,JD,skydiving,not-in-family,protective-serv,Divorced,30718.8124,2,0,4,6,0
B1A390N,Elise Mickle,242,44,US,175 N Fairview Ave,Goleta,California,CA,615346,eclaramn@xinhuanet.com,770-227-0863,FEMALE,538-40-0910,3.00E+13,Diners Club,18-Nov,8764,College,chess,other-relative,priv-house-serv,Divorced,30718.8124,2,0,4,6,0
OPUIO2U,Linda Smallidge,80,27,US,11400 NE 124th ST,Kirkland,Washington,WA,440106,iboultonk6@multiply.com,937-916-8498,MALE,353-49-8139,3.09E+15,JCB,18-Jul,34,JD,skydiving,husband,farming-fishing,Married,4829.571981,6,1,1,3,0
ZLKH7WR,Joyce Rivera,260,43,US,2000 W Dimond Blvd,Anchorage,Alaska,AK,450332,iboultonk6@multiply.com,951-280-7692,FEMALE,778-90-0844,3.70E+14,American Express,20-Nov,5622,JD,skydiving,not-in-family,exec-managerial,Married,4829.571981,6,1,1,3,0
8IFGZJE,Jennifer Horky,133,34,US,110 Oakwood Drive,Winston-Salem,North Carolina,NC,615226,iboultonk6@multiply.com,508-461-1277,FEMALE,356-79-4283,4.11E+15,VISA,22-May,7588,JD,bungie-jumping,husband,prof-specialty,Married,4829.571981,6,1,1,3,0
ZTKHI1K,Zachary Hodge,290,45,US,1621 Big Oak Road,Yardley,Pennsylvania,PA,437688,pdoumerc9q@pagesperso-orange.fr,214-981-2587,FEMALE,654-27-3656,4.11E+15,VISA,22-Jun,9361,Associate,chess,wife,machine-op-inspct,Single,7347.410517,2,0,1,1,0
GOLY8IH,Polly Mcreynolds,322,49,US,1601 S. University Drive,Fargo,North Dakota,ND,437387,pdoumerc9q@pagesperso-orange.fr,917-916-2165,FEMALE,316-97-0386,3.70E+14,American Express,19-Nov,5626,PhD,kayaking,own-child,armed-forces,Single,7347.410517,2,0,1,1,0
UGEE286,Phyllis Lux,228,39,US,10925 N. Military Trail,Palm Beach,Florida,FL,458139,pdoumerc9q@pagesperso-orange.fr,202-248-3670,FEMALE,288-71-1559,4.11E+15,VISA,18-Jul,2793,JD,reading,husband,sales,Single,7347.410517,2,0,1,1,0
Q9239QC,Natalie Musto,195,37,US,2203 So. 45th Street,Rogers,Arkansas,AR,443191,rgoodissona9@blog.com,907-344-5668,MALE,879-11-8597,3.70E+14,American Express,20-Aug,6551,MD,base-jumping,unmarried,tech-support,Married,13265.51039,2,2,6,1,0
U5F9SLR,Victoria Duffy,247,39,US,201 World Way,Los Angeles,California,CA,613647,rgoodissona9@blog.com,202-284-1281,FEMALE,516-92-8815,3.70E+14,American Express,18-Oct,5296,Masters,reading,unmarried,protective-serv,Married,13265.51039,2,2,6,1,0
4B15GBK,Benny Williams,405,57,US,19511 I-45,Spring,Texas,TX,460820,rgoodissona9@blog.com,916-444-0579,MALE,141-30-9269,3.09E+15,JCB,23-Jun,5236,MD,exercise,other-relative,priv-house-serv,Married,13265.51039,2,2,6,1,0
9HBSGMV,Rose Gaylord,144,37,US,102 FM 544,Murphy,Texas,TX,431121,pgeorgeson7u@google.com.au,402-282-7249,FEMALE,586-07-2423,3.09E+15,JCB,21-Apr,6360,PhD,sleeping,not-in-family,handlers-cleaners,Divorced,10793.75704,2,3,8,0,0
N2B63YH,Evelyn Mayfield,338,47,US,1911 Boston Post Road,Milford,Connecticut,CT,619735,pgeorgeson7u@google.com.au,323-211-1664,MALE,362-14-3209,5.50E+15,Master Card,23-Jun,7028,MD,polo,other-relative,priv-house-serv,Divorced,10793.75704,2,3,8,0,0
IJWFU9Z,Felisha Cobbs,121,34,US,1400 Kempsville Rd.,Chesapeake,Virginia,VA,470485,pgeorgeson7u@google.com.au,318-710-5442,MALE,284-17-0432,3.09E+15,JCB,20-Jul,4901,MD,video-games,wife,priv-house-serv,Divorced,10793.75704,2,3,8,0,0
6HO7JTO,Leroy Guerrero,398,55,US,140 Woodstock Square Ave,Woodstock,Georgia,GA,620473,nlarkbyep@wp.com,919-703-4228,MALE,329-64-4927,6.01E+15,Discover,19-Apr,834,MD,skydiving,wife,farming-fishing,Married,2319.735908,1,0,5,4,0
XNJHA9M,Bruce Stephens,9,30,US,"154 Turnpike Road, Rte 9",Southborough,Massachusetts,MA,449800,nlarkbyep@wp.com,734-103-3370,FEMALE,596-87-7974,4.11E+15,VISA,23-Oct,7651,High School,dancing,not-in-family,machine-op-inspct,Married,2319.735908,1,0,5,4,0
40YHWK4,June Terrazas,115,31,US,2250  Monument Blvd,Concord,California,CA,602402,dgraylandf6@weather.com,954-428-4007,FEMALE,142-59-4399,3.09E+15,JCB,19-Oct,8379,Associate,bungie-jumping,not-in-family,exec-managerial,Married,6109.135438,6,0,9,7,0
3NGR6JZ,Javier Thorpe,280,48,US,1300 Prospect Ave.,Helena,Montana,MT,452456,dgraylandf6@weather.com,253-306-2215,MALE,849-86-5647,4.11E+15,VISA,21-Sep,2816,JD,paintball,not-in-family,transport-moving,Married,6109.135438,6,0,9,7,0
ZQNQYP7,John Sontag,254,45,US,2100 Roswell Rd.,Marietta,Georgia,GA,439269,rdictus1e@surveymonkey.com,206-798-1375,MALE,182-80-3456,6.01E+15,Discover,19-Apr,1700,JD,paintball,husband,other-service,Married,10390.66647,3,0,1,9,0
2LYMB5L,Harold Valdez,141,30,US,1166 Avenue of the Americas,New York,New York,NY,617774,rdictus1e@surveymonkey.com,315-740-9767,FEMALE,566-35-4468,6.01E+15,Discover,22-Nov,6027,High School,exercise,other-relative,craft-repair,Married,10390.66647,3,0,1,9,0
SEM049V,Kelly Painter,441,55,US,12602 N Paradise Village Pkwy,Phoenix,Arizona,AZ,477678,rdictus1e@surveymonkey.com,808-976-1894,MALE,788-59-0419,3.70E+14,American Express,23-Aug,4236,College,exercise,husband,armed-forces,Married,10390.66647,3,0,1,9,0
O3KVXFD,Jeffery Sanchez,381,55,US,12701 FM 1960 Rd W,Houston,Texas,TX,444913,vchaneyf5@geocities.com,713-463-7733,FEMALE,295-29-1538,6.01E+15,Discover,23-Dec,4448,MD,chess,wife,other-service,Married,6265.343299,4,1,9,1,1
ARHNLM8,Jennie Doss,191,38,US,208 LAKEWOOD CENTER MALL,Lakewood,California,CA,456602,vchaneyf5@geocities.com,808-665-3825,FEMALE,690-41-9537,3.09E+15,JCB,20-Aug,3133,Masters,sleeping,not-in-family,craft-repair,Married,6265.343299,4,1,9,1,1
TZPW93V,Vanessa Wofford,145,34,US,102 First Avenue,Seattle,Washington,WA,451560,spavlukey@opensource.org,408-632-6035,FEMALE,880-12-0279,3.00E+13,Diners Club,23-Mar,6565,JD,sleeping,other-relative,priv-house-serv,Divorced,7731.713059,3,0,6,0,0
2YJMUTE,Martin Pearson,479,60,US,1 Airport Rd,Manchester,New Hampshire,NH,453407,spavlukey@opensource.org,213-558-9555,FEMALE,495-97-7382,5.50E+15,Master Card,21-Jul,6120,MD,camping,other-relative,exec-managerial,Divorced,7731.713059,3,0,6,0,0
FZO42DT,Nola Humphreys,215,35,US,2200 Maple Avenue,Rapid City,South Dakota,SD,618655,spavlukey@opensource.org,407-965-5338,MALE,401-93-8114,3.70E+14,American Express,21-Dec,918,Masters,yachting,husband,adm-clerical,Divorced,7731.713059,3,0,6,0,0
VTEP1DP,Rex Banks,41,33,US,1900 Aloma Ave,Winter Park,Florida,FL,612550,rwollardq5@imdb.com,502-285-4673,MALE,636-13-4300,6.01E+15,Discover,21-Mar,6890,High School,sleeping,husband,transport-moving,Single,7316.650059,2,0,0,1,1
YYARLBS,Bradley Greig,45,31,US,16275 N. Scottsdale Rd.,Scottsdale,Arizona,AZ,466718,dwickson49@timesonline.co.uk,402-349-7896,MALE,738-38-8779,3.70E+14,American Express,22-Sep,1603,MD,movies,not-in-family,priv-house-serv,Married,4260.709139,3,0,1,8,0
JEDQEIQ,Daniel Peter,156,38,US,2205 Longmire,College Station,Texas,TX,617947,dwickson49@timesonline.co.uk,618-224-3648,MALE,153-65-6599,3.09E+15,JCB,18-Jun,5622,High School,board-games,own-child,armed-forces,Married,4260.709139,3,0,1,8,0
QT90R50,Jennifer Garcia,246,45,US,1817 E. Southeast Loop 323,Tyler,Texas,TX,606238,dwickson49@timesonline.co.uk,209-726-1165,MALE,800-92-2916,6.01E+15,Discover,21-Jul,1398,Associate,board-games,own-child,exec-managerial,Married,4260.709139,3,0,1,8,0
UW1BBXA,Julie Duran,178,39,US,"1735 N Lynn St, Ste 020",Arlington,Virginia,VA,463842,gtilzeygo@ustream.tv,832-668-8876,FEMALE,848-92-4836,3.70E+14,American Express,22-Dec,6498,JD,sleeping,own-child,exec-managerial,Divorced,8595.726399,8,0,2,2,0
WLW9VXY,Cathy Winters,237,43,US,1711 North Victory Place,Burbank,California,CA,610354,gtilzeygo@ustream.tv,786-657-5864,FEMALE,358-73-4528,3.00E+13,Diners Club,23-Dec,4953,PhD,basketball,husband,sales,Divorced,8595.726399,8,0,2,2,0
CDEWDAU,William Garcia,127,34,US,12840 West Forest Hills Blvd,Wellington,Florida,FL,461328,gtilzeygo@ustream.tv,303-899-5524,FEMALE,764-03-3864,6.01E+15,Discover,20-Apr,9849,Associate,paintball,own-child,craft-repair,Divorced,8595.726399,8,0,2,2,0
78DE16L,John Vital,1,33,US,1 Penn Plaza Concourse Level,New York,New York,NY,458727,ljarrellmo@virginia.edu,810-744-9247,MALE,872-40-4214,3.70E+14,American Express,21-Sep,5933,Associate,video-games,husband,sales,Single,2458.447909,1,0,2,2,1
GRD79FK,Maria Morgan,5,21,US,2021 Collier Pkwy,Land O' Lakes,Florida,FL,452587,ljarrellmo@virginia.edu,859-177-2175,FEMALE,672-43-5842,6.01E+15,Discover,19-May,4042,High School,sleeping,own-child,exec-managerial,Single,2458.447909,1,0,2,2,1
I32MSSM,Dallas Perez,64,28,US,180 County Road,Barrington,Rhode Island,Rhode,433184,gspraggonms@123-reg.co.uk,303-808-7391,MALE,802-85-5938,3.00E+13,Diners Club,18-Jun,6780,JD,skydiving,other-relative,handlers-cleaners,Married,3312.323945,1,0,7,5,0
QQ4S5HI,Chandra West,142,30,US,11 Sloan Street,South Orange,New Jersey,NJ,451280,gspraggonms@123-reg.co.uk,772-620-1340,MALE,305-56-8496,3.70E+14,American Express,19-Nov,8081,PhD,basketball,wife,armed-forces,Married,3312.323945,1,0,7,5,0
66IRORN,Refugio Sparks,97,27,US,1670 Broadway,Denver,Colorado,CO,603269,gspraggonms@123-reg.co.uk,210-189-5864,FEMALE,730-57-4435,6.01E+15,Discover,20-Oct,1621,High School,movies,husband,tech-support,Married,3312.323945,1,0,7,5,0
8EWBOG2,Dorothy Hoagland,121,31,US,12909 NE 99,Salmon Creek,Washington,WA,442632,tcastella1@disqus.com,808-310-2452,MALE,317-42-6092,6.01E+15,Discover,18-Jun,3876,Associate,paintball,other-relative,adm-clerical,Married,10442.43404,2,3,8,0,0
61LM9K6,Christopher Taylor,225,43,US,2051 Gattis School Road,Round Rock,Texas,TX,447300,mbayles1x@upenn.edu,701-791-4089,MALE,758-10-1681,6.01E+15,Discover,21-Mar,2005,JD,camping,own-child,priv-house-serv,Divorced,5807.659307,7,1,4,8,0
EPKV0VP,Joyce Dunn,425,53,US,1620 North Main Street,Logan,Utah,UT,441783,kbolgarqa@about.com,212-647-8394,FEMALE,322-01-9285,3.70E+14,American Express,18-Dec,4723,High School,paintball,husband,priv-house-serv,Married,2968.077571,1,0,9,1,0
O1YW7JO,Regina Mcdaniel,285,44,US,14900 Manchester Road,Ballwin,Missouri,MO,468702,kbolgarqa@about.com,719-611-4302,MALE,586-05-8506,3.09E+15,JCB,23-Sep,7433,MD,base-jumping,not-in-family,priv-house-serv,Married,2968.077571,1,0,9,1,0
XHTT3O2,Oscar Wilbur,192,38,US,1057 A MacArthur Blvd,San Leandro,California,CA,467942,kbolgarqa@about.com,254-365-0628,FEMALE,291-48-5651,3.09E+15,JCB,21-Jul,9502,Masters,skydiving,not-in-family,transport-moving,Married,2968.077571,1,0,9,1,0
UNSW9S3,Mozelle Akin,285,48,US,15970 Los Serranos Ctry Club Drive,Chino Hills,California,CA,463678,apetruk6@sitemeter.com,512-872-3097,FEMALE,297-81-4188,3.00E+13,Diners Club,20-Mar,3993,College,dancing,wife,sales,Married,40636.66734,2,0,2,4,0
WM6XRMA,Kizzie Lam,98,26,US,1745 Madison Avenue,Council Bluffs,Iowa,IA,615220,apetruk6@sitemeter.com,319-305-5515,MALE,865-56-1679,3.00E+13,Diners Club,21-Mar,7073,JD,kayaking,other-relative,exec-managerial,Married,40636.66734,2,0,2,4,0
DJ4IW0H,Christopher Barnes,175,36,US,2241 North Maize Road,Wichita,Kansas,KS,432711,apetruk6@sitemeter.com,603-782-3827,MALE,689-87-2060,4.11E+15,VISA,23-Sep,4873,Masters,kayaking,not-in-family,exec-managerial,Married,40636.66734,2,0,2,4,0
SZ76WDK,Billie Earle,259,45,US,110  West Lincoln Avenue,Anaheim,California,CA,463583,wseintx@ibm.com,716-106-8392,MALE,451-81-7603,3.70E+14,American Express,22-Mar,5626,MD,movies,not-in-family,craft-repair,Married,7591.109246,4,1,6,3,0
6HJ8BQY,Tom Philpot,140,36,US,201 E Jefferson Ave,Englewood,Colorado,CO,439502,wseintx@ibm.com,513-693-6409,FEMALE,105-99-6192,3.09E+15,JCB,18-May,944,JD,cross-fit,own-child,transport-moving,Married,7591.109246,4,1,6,3,0
8COOICJ,Virginia Thompson,231,37,US,101 W. Main Street,Alhambra,California,CA,613287,wseintx@ibm.com,719-537-4666,FEMALE,582-53-9446,3.09E+15,JCB,19-May,7932,High School,chess,wife,sales,Married,7591.109246,4,1,6,3,0
CGFXDRI,Edward Mccalpane,186,38,US,1150 South Federal Hwy,Ft. Lauderdale,Florida,FL,620104,mrampling7d@wordpress.com,540-968-0367,MALE,423-13-0068,3.70E+14,American Express,23-Jun,4439,High School,golf,husband,adm-clerical,Married,15182.27975,2,2,9,7,0
YNX7404,Wendy Isom,229,41,US,100 South Hampton,Clarksville,Tennessee,TN,446895,mrampling7d@wordpress.com,561-697-4016,MALE,388-12-6491,3.09E+15,JCB,21-Nov,24,PhD,chess,not-in-family,tech-support,Married,15182.27975,2,2,9,7,0
8QX6ANX,Susan Wells,180,36,US,1050 N. Rte 83,Mundelein,Illinois,IL,431531,mrampling7d@wordpress.com,623-703-4018,MALE,864-10-3087,4.11E+15,VISA,21-Sep,4126,College,exercise,wife,prof-specialty,Married,15182.27975,2,2,9,7,0
3LHXQ2E,Lisa Jack,188,33,US,2104 Airport Freeway,Bedford,Texas,TX,605408,tcastella1@disqus.com,573-634-8194,MALE,803-06-0911,6.01E+15,Discover,22-Aug,7117,High School,chess,own-child,protective-serv,Married,10442.43404,2,3,8,0,0
CZ954FN,Albert Parkes,214,40,US,1507C W Bay Area Blvd,Webster,Texas,TX,457551,tcastella1@disqus.com,408-617-6890,MALE,531-39-8974,6.01E+15,Discover,21-Mar,8917,JD,base-jumping,not-in-family,transport-moving,Married,10442.43404,2,3,8,0,0
CMALZDC,Doris Newport,178,38,US,1 North Main Street,Yardley,Pennsylvania,PA,619892,lbeagleska@webeden.co.uk,202-972-0057,FEMALE,152-80-8054,3.70E+14,American Express,22-Aug,2218,College,camping,wife,other-service,Married,2556.674379,1,0,5,6,0
1O50523,Clayton Ruddy,55,35,US,1907 Gallatin Pike North,Madison,Tennessee,TN,445853,ghodgon7p@kickstarter.com,202-729-0091,MALE,634-48-9446,6.01E+15,Discover,18-Nov,7766,MD,polo,wife,priv-house-serv,Single,2545.220272,1,0,0,7,0
BQE3C1E,Carol Worth,90,31,US,199 E Cocoa Beach Causeway,Cocoa Beach,Florida,FL,475483,ghodgon7p@kickstarter.com,704-723-6506,FEMALE,452-62-8589,4.11E+15,VISA,18-Nov,5386,PhD,hiking,not-in-family,other-service,Single,2545.220272,1,0,0,7,0
GH1URN7,William Frankel,135,30,US,1419 S. Broadway Street,Santa Maria,California,CA,606290,ghodgon7p@kickstarter.com,903-165-5313,FEMALE,530-28-2470,3.09E+15,JCB,23-Mar,9359,MD,skydiving,wife,farming-fishing,Single,2545.220272,1,0,0,7,0
RXKZLL6,April Brown,277,46,US,20 N. SUMMERLIN AVE,Orlando,Florida,FL,611852,sfurmengerbb@twitpic.com,214-979-7698,FEMALE,482-87-5273,3.70E+14,American Express,19-Jul,6744,Associate,video-games,husband,adm-clerical,Married,7539.600588,2,0,4,1,0
O7ZTGKW,Rebecca Wardell,211,38,US,1939 S Val Vista Dr,Mesa,Arizona,AZ,444734,sfurmengerbb@twitpic.com,806-243-0767,FEMALE,397-26-9890,4.11E+15,VISA,19-Sep,3857,Masters,video-games,own-child,transport-moving,Married,7539.600588,2,0,4,1,0
H2737IT,Jessica Chapa,156,32,US,1416 Platte River,Denver,Colorado,CO,433683,sfurmengerbb@twitpic.com,281-359-6996,MALE,575-25-6863,3.70E+14,American Express,23-Nov,9099,Masters,bungie-jumping,unmarried,prof-specialty,Married,7539.600588,2,0,4,1,0
VR87FDC,Laura Rathbone,84,30,US,101 N Tyron St,Charlotte,North Carolina,NC,448882,ivenn8g@hao123.com,913-351-1080,MALE,237-06-5928,4.11E+15,VISA,18-Jun,6730,Associate,polo,other-relative,priv-house-serv,Divorced,12489.21197,2,1,5,1,0
Y8ME3AW,Virginia Cintron,136,32,US,1569 North Decatur Road,Atlanta,Georgia,GA,466838,ivenn8g@hao123.com,323-375-0790,FEMALE,860-92-0501,6.01E+15,Discover,21-Oct,8853,JD,yachting,not-in-family,sales,Divorced,12489.21197,2,1,5,1,0
331P61P,Thomas Horton,310,48,US,1002 Dixieland Rd,Harlingen,Texas,TX,605490,ivenn8g@hao123.com,612-256-1393,FEMALE,628-23-7014,6.01E+15,Discover,18-Jun,5423,JD,sleeping,unmarried,adm-clerical,Divorced,12489.21197,2,1,5,1,0
PM38Q1U,Caroline Hebert,123,34,US,126 Broadway,Hillsdale,New Jersey,NJ,466137,oseide7l@clickbank.net,601-192-3813,FEMALE,514-48-6124,3.70E+14,American Express,19-Aug,4481,College,sleeping,husband,sales,Married,2521.633095,1,0,1,7,2
